movieId,title,genres,year
212591,Detective Chinatown 3 (2020),Action|Comedy|Mystery,2020.0
212847,After Midnight (2020),Drama|Horror|Romance,2020.0
212851,Buffaloed (2020),Comedy|Drama,2020.0
212869,To All the Boys: P.S. I Still Love You (2020),Comedy|Romance,2020.0
212883,Swallow (2020),Drama|Horror|Thriller,2020.0
212907,Holly Slept Over (2020),Comedy,2020.0
212917,John Henry (2020),Drama|Thriller,2020.0
212939,One-way to Moscow (2020),Comedy,2020.0
212947,Uppity: The Willy T. Ribbs Story (2020),Documentary,2020.0
212971,Dinner in America (2020),(no genres listed),2020.0
212989,#Iamhere (2020),Comedy|Romance,2020.0
213051,Se mieletön remppa (2020),Comedy,2020.0
213103,The Last Thing He Wanted (2020),Crime|Drama|Mystery,2020.0
213121,The Dawn (2020),(no genres listed),2020.0
213123,Shubh Mangal Zyada Saavdhan (2020),Comedy|Romance,2020.0
213127,Isi & Ossi (2020),Comedy|Romance,2020.0
213129,The Night Clerk (2020),Crime|Drama,2020.0
213137,Spycies (2020),Action|Adventure|Animation|Children|Comedy,2020.0
213207,Onward (2020),Adventure|Animation|Children|Comedy|Fantasy,2020.0
213211,In Deep Sleep (2020),Drama,2020.0
213213,Impractical Jokers: The Movie (2020),Comedy,2020.0
213219,Lethal Kittens or how we came to Love our Shovels during a Limited Anti-Terrorist Operation with Temporary Elements of a State of War (2020),Comedy|War,2020.0
213245,Darbar (2020),Action|Drama|Thriller,2020.0
213265,Battle Star Wars (2020),Sci-Fi,2020.0
213319,Superman: Red Son (2020),Action|Animation|Sci-Fi,2020.0
213337,Wendy (2020),Drama|Fantasy,2020.0
213343,A Fall From Grace (2020),Thriller,2020.0
213347,A Quiet Place Part II (2020),Drama|Sci-Fi|Thriller,2020.0
213355,Antlers (2020),Horror|Mystery,2020.0
213363,The Last Shift (2020),(no genres listed),2020.0
213369,Radioactive (2020),Drama|Romance,2020.0
213397,Promising Young Woman (2020),Crime|Drama|Thriller,2020.0
213423,Pete Davidson: Alive from New York (2020),Comedy,2020.0
213461,Baba Yaga: Terror of the Dark Forest (2020),Horror,2020.0
213469,Coda (2020),Drama,2020.0
213489,The Trouble with Being Born (2020),(no genres listed),2020.0
213503,Charm City Kings (2020),Drama,2020.0
213511,Dragonheart: Vengeance (2020),Fantasy,2020.0
213515,Elsewhere (2020),Comedy|Drama,2020.0
213533,The Burnt Orange Heresy (2020),Drama|Mystery|Thriller,2020.0
213541,Boys State (2020),Documentary,2020.0
213543,Broken Swords: The Last In Line (2020),(no genres listed),2020.0
213557,Die Känguru-Chroniken (2020),Comedy,2020.0
213559,Sarileru Neekevvaru (2020),Action,2020.0
213565,First Cow (2020),Drama,2020.0
213585,The Way Back (2020),Drama,2020.0
213602,The Trip to Greece (2020),Comedy|Drama,2020.0
213604,The Night House (2020),Horror|Thriller,2020.0
213646,Cruel Peter (2020),Horror,2020.0
213666,Sea Fever (2020),Horror|Sci-Fi|Thriller,2020.0
213668,Taylor Tomlinson: Quarter-Life Crisis (2020),Comedy,2020.0
213702,10 Things We Should Do Before We Break Up (2020),Comedy|Romance,2020.0
213708,Waiting for Anya (2020),Drama|War,2020.0
213710,Alien Outbreak (2020),Horror|Sci-Fi,2020.0
213712,Cupid (2020),Horror,2020.0
213798,Woman (2020),Documentary,2020.0
213844,Crawlers (2020),Horror|Thriller,2020.0
213846,Agora ΙΙ: Δεσμώτες (2020),(no genres listed),2020.0
213848,...Για Πάντα (2020),Drama|Romance,2020.0
213892,The Hunt (2020),Action|Horror|Thriller,2020.0
213898,Never Rarely Sometimes Always (2020),Drama,2020.0
213900,Big Time Adolescence (2020),Comedy,2020.0
213902,Tuscaloosa (2020),Drama,2020.0
213904,Life After Death (2020),Comedy|Drama,2020.0
213910,Miss Fisher & the Crypt of Tears (2020),Action|Adventure|Drama|Mystery,2020.0
213914,Greyhound (2020),War,2020.0
213976,Lost Girls (2020),Drama|Mystery|Thriller,2020.0
213990,I Still Believe (2020),Drama,2020.0
213992,The Coma (2020),Action|Fantasy|Romance,2020.0
213994,De Gaulle (2020),Drama,2020.0
214034,Arab Blues (2020),Comedy|Drama,2020.0
214036,"Infernal Khorugv, or Cossack Christmas (2020)",Adventure|Children|Comedy|Fantasy,2020.0
214050,Saint Frances (2020),Comedy|Drama,2020.0
214064,Miami Bici (2020),Comedy,2020.0
214070,Marc Maron: End Times Fun (2020),Comedy,2020.0
214074,Spy Intervention (2020),Action|Adventure|Comedy,2020.0
214138,The Postcard Killings (2020),Crime|Drama,2020.0
214152,Love in Store (2020),Romance,2020.0
214180,Clown Fear (2020),Horror,2020.0
214184,I Am Fear (2020),Horror|Thriller,2020.0
214202,You Will Die at 20 (2020),Drama,2020.0
214240,Altered Carbon: Resleeved (2020),Animation|Crime|Drama|Fantasy|Mystery|Sci-Fi,2020.0
214262,Hooking Up (2020),Comedy|Drama,2020.0
214278,Street Dancer 3D (2020),Drama,2020.0
214292,Human Capital (2020),Drama,2020.0
214398,After We Collided (2020),Romance,2020.0
214432,Sabre Dance (2020),Drama,2020.0
214494,Military Wives (2020),Drama,2020.0
214546,A Night of Horror: Nightmare Radio (2020),Horror,2020.0
214564,The Perfect Candidate (2020),Drama,2020.0
214566,Pelican Blood (2020),Drama|Horror|Thriller,2020.0
214568,Wildland (2020),Crime|Thriller,2020.0
214570,Hidden Away (2020),Drama,2020.0
214572,18 regali (2020),Drama,2020.0
214574,The Intruder (2020),Thriller,2020.0
214576,Black Milk (2020),Drama,2020.0
214578,The Salt of Tears (2020),Drama,2020.0
214580,All the Dead Ones (2020),(no genres listed),2020.0
214604,Norm of the North: Family Vacation (2020),Animation|Children|Comedy,2020.0
214632,Silent Place (2020),Horror,2020.0
214640,Ultras (2020),Drama,2020.0
214644,The Decline (2020),Thriller,2020.0
214654,Villain (2020),Crime|Drama|Thriller,2020.0
214656,Anastasia: Once Upon a Time (2020),Adventure|Children|Fantasy,2020.0
214664,Regret (2020),(no genres listed),2020.0
214698,Tom Segura: Ball Hog (2020),Comedy,2020.0
214720,The Improv Guru (2020),Comedy|Drama,2020.0
214722,The Occupant (2020),Drama|Thriller,2020.0
214736,Beasts Clawing at Straws (2020),Mystery|Thriller,2020.0
214752,Pandamonium (2020),Horror,2020.0
214766,Blood on Her Name (2020),Crime|Drama|Thriller,2020.0
214774,The Main Event (2020),Children|Comedy,2020.0
214776,Extraction (2020),Action|Thriller,2020.0
214854,Uncorked (2020),Comedy|Drama,2020.0
214860,Dwelling in the Fuchun Mountains (2020),Drama,2020.0
214892,"Endings, Beginnings (2020)",Drama|Romance,2020.0
214894,Arkansas (2020),Crime|Drama|Thriller,2020.0
214898,Kannum Kannum Kollaiyadithaal (2020),Comedy|Drama|Romance,2020.0
214902,The Warrant (2020),Western,2020.0
214922,Love. Wedding. Repeat (2020),(no genres listed),2020.0
214939,The Other Lamb (2020),Drama|Horror|Thriller,2020.0
214941,Run This Town (2020),Drama,2020.0
214949,Final Kill (2020),Action,2020.0
214951,Only (2020),Drama|Romance|Sci-Fi,2020.0
214963,The Devil's Mark (2020),Horror,2020.0
214999,Inside the Rain (2020),Comedy|Drama|Romance,2020.0
215001,Dia (2020),Drama|Romance,2020.0
215003,Almost Love (2020),Drama|Romance,2020.0
215009,Becoming (2020),Drama|Sci-Fi|Thriller,2020.0
215015,Captain Sabertooth and the Magical Diamond (2020),Animation|Children,2020.0
215017,Impossible Monsters (2020),Thriller,2020.0
215053,David Batra: Elephant in The Room (2020),Comedy,2020.0
215055,Lazy Susan (2020),Comedy,2020.0
215061,James vs. His Future Self (2020),Comedy|Sci-Fi,2020.0
215075,Just My Type (2020),Romance,2020.0
215089,Wasp Network (2020),Thriller,2020.0
215099,Un vrai bonhomme (2020),Comedy|Drama,2020.0
215109,Two of Us (2020),Comedy|Drama,2020.0
215117,Coffee & Kareem (2020),Action|Comedy,2020.0
215147,After Truth: Disinformation and the Cost of Fake News (2020),Documentary,2020.0
215163,AK-47 (2020),Drama,2020.0
215203,Tigertail (2020),Drama,2020.0
215215,Stray Dolls (2020),Crime|Drama,2020.0
215223,Black Garden (2020),Sci-Fi,2020.0
215229,Trolls World Tour (2020),Adventure|Animation|Children|Comedy|Fantasy,2020.0
215231,Play (2020),Comedy,2020.0
215251,The Scheme (2020),Documentary,2020.0
215269,The Marathon of Desires (2020),Comedy,2020.0
215283,The Nothing (2020),(no genres listed),2020.0
215287,Shooting Heroin (2020),Action|Drama|Thriller,2020.0
215293,The Neighbor in the Window (2020),Drama|Thriller,2020.0
215307,Matching Hearts (2020),Romance,2020.0
215311,You're Bacon Me Crazy (2020),Romance,2020.0
215335,Justice League Dark: Apokolips War (2020),Action|Animation|Fantasy|Sci-Fi,2020.0
215353,Minari (2020),Drama,2020.0
215355,The Girl with a Bracelet (2020),Crime|Drama,2020.0
215365,By Day's End (2020),Horror|Romance,2020.0
215421,The Rest of Us (2020),Drama,2020.0
215445,Elephant (2020),Documentary,2020.0
215479,LA Originals (2020),Documentary,2020.0
215487,In the Trap (2020),Horror|Thriller,2020.0
215489,Z-O-M-B-I-E-S 2 (2020),Romance,2020.0
215499,Sincerely Louis C.K. (2020),Comedy,2020.0
215523,Valley Girl (2020),Comedy|Romance,2020.0
215525,Artemis Fowl (2020),Adventure|Children|Fantasy|Sci-Fi,2020.0
215527,The Half of It (2020),Comedy|Romance,2020.0
215553,Misbehaviour (2020),Drama,2020.0
215565,Earth and Blood (2020),Action|Crime|Thriller,2020.0
215567,Resistance (2020),Drama,2020.0
215569,DAU. Natasha (2020),Drama,2020.0
215575,Corona Zombies (2020),Comedy|Horror,2020.0
215577,Behind You (2020),Horror,2020.0
215597,Abe (2020),Drama,2020.0
215613,Love on Iceland (2020),Romance,2020.0
215623,Mortal Kombat Legends: Scorpion’s Revenge (2020),Action|Adventure|Animation|Fantasy,2020.0
215635,DAU. Degeneration (2020),Drama,2020.0
215667,The Unknown Saint (2020),Comedy|Drama,2020.0
215673,Jane Goodall: The Hope (2020),Documentary,2020.0
215683,The Willoughbys (2020),Animation|Children|Comedy,2020.0
215685,Bad Trip (2020),Comedy,2020.0
215711,The Sputnik (2020),Drama|Sci-Fi|Thriller,2020.0
215715,Guilty (2020),Drama|Thriller,2020.0
215765,Kill Chain: The Cyber War on America's Elections (2020),Documentary,2020.0
215769,What Love Looks Like (2020),Comedy|Drama|Romance,2020.0
215829,Hotel Belgrade (2020),Comedy|Romance,2020.0
215841,Treasure City (2020),Drama,2020.0
215863,Ala Vaikunthapurramuloo (2020),Action|Drama,2020.0
215865,Angrezi Medium (2020),Comedy|Drama,2020.0
215881,Jawaani Jaaneman (2020),Comedy,2020.0
215893,Shimla Mirchi (2020),Romance,2020.0
215911,Beastie Boys Story (2020),Documentary,2020.0
215929,Pooka Lives! (2020),Horror,2020.0
215947,TFW NO GF (2020),Documentary,2020.0
215951,The Wretched (2020),Horror,2020.0
216007,Dangerous Lies (2020),Thriller,2020.0
216025,Penance Lane (2020),Horror,2020.0
216061,Slay the Dragon (2020),Documentary,2020.0
216107,A Secret Love (2020),Documentary,2020.0
216111,Murder to Mercy: The Cyntoia Brown Story (2020),Documentary,2020.0
216119,Sergio (2020),Drama,2020.0
216127,The Roads Not Taken (2020),Drama,2020.0
216133,Calm with Horses (2020),Crime|Drama,2020.0
216153,World Famous Lover (2020),Drama|Romance,2020.0
216167,365 Days (2020),Drama|Romance,2020.0
216179,Rising High (2020),Comedy|Drama,2020.0
216215,Baaghi 3 (2020),Action,2020.0
216217,Dreamkatcher (2020),Horror|Thriller,2020.0
216231,Detroit Driller Killer (2020),Horror,2020.0
216235,An English Haunting (2020),Horror,2020.0
216279,Hitman: Agent Jun (2020),Action|Comedy,2020.0
216283,La reina de los lagartos (2020),Sci-Fi,2020.0
216302,Time to Hunt (2020),Crime|Sci-Fi|Thriller,2020.0
216312,Dagaalty (2020),Action|Comedy,2020.0
216338,Jerry Seinfeld: 23 Hours To Kill (2020),Comedy,2020.0
216354,I Carry You With Me (2020),(no genres listed),2020.0
216366,Becoming (2020),Documentary,2020.0
216384,Lost in Russia (2020),Comedy|Drama,2020.0
216388,Porno (2020),Comedy|Horror,2020.0
216402,The King of Staten Island (2020),Comedy|Drama,2020.0
216408,Spaceship Earth (2020),Documentary,2020.0
216426,Jimmy O. Yang: Good Deal (2020),Comedy,2020.0
216442,HIT: The First Case (2020),Action|Drama|Thriller,2020.0
216444,Her Secret Family Killer (2020),Mystery|Thriller,2020.0
216450,Ice 2 (2020),Drama|Romance,2020.0
216452,Skinned (2020),Thriller,2020.0
216455,The Wishmas Tree (2020),Action|Adventure|Animation|Children,2020.0
216465,Clover (2020),Comedy|Thriller,2020.0
216503,Delivered (2020),Horror|Thriller,2020.0
216509,Chris D'Elia: No Pain (2020),Comedy,2020.0
216511,Sol Levante (2020),Action|Animation|Fantasy|Sci-Fi,2020.0
216515,The Man Standing Next (2020),Action|Drama,2020.0
216533,The Quarry (2020),Crime|Mystery|Thriller,2020.0
216537,"If Not Now, When (2020)",Drama,2020.0
216557,Assassin 33 A.D. (2020),Sci-Fi,2020.0
216567,Gold Dust (2020),Adventure|Comedy,2020.0
216581,40: The Temptation of Christ (2020),Drama,2020.0
216599,L'ultimo piano (2020),Comedy|Drama,2020.0
216601,Walkaway Joe (2020),Action|Drama,2020.0
216607,Esther (2020),Comedy,2020.0
216609,Marcy Learns Something New (2020),(no genres listed),2020.0
216669,All Day and a Night (2020),Drama,2020.0
216671,Have a Good Trip: Adventures in Psychedelics (2020),Documentary,2020.0
216745,The Wrong Missy (2020),Comedy|Romance,2020.0
216747,Ayyappanum Koshiyum (2020),Action|Comedy|Thriller,2020.0
216771,The Jack in the Box (2020),Horror,2020.0
216775,Visit (2020),Drama,2020.0
216791,The Dinner Party (2020),Horror|Thriller,2020.0
216801,The Ascent (2020),Action|Horror|Sci-Fi,2020.0
216811,Song Without a Name (2020),Drama,2020.0
216817,Scoob! (2020),Adventure|Animation|Children|Comedy|Mystery,2020.0
216827,Love Aaj Kal (2020),Drama|Romance,2020.0
216845,Malang (2020),Action|Drama|Romance,2020.0
216851,My Darling Vivian (2020),Documentary,2020.0
216859,Inheritance (2020),Drama|Mystery|Thriller,2020.0
216881,Capone (2020),Crime|Drama,2020.0
216889,Lady Driver (2020),Drama,2020.0
216937,Da 5 Bloods (2020),Drama|War,2020.0
216945,M.O.M. Mothers of Monsters (2020),Thriller,2020.0
216963,Possessor (2020),Horror|Sci-Fi|Thriller,2020.0
216967,The Stand at Paxton County (2020),Thriller,2020.0
217001,The Voices (2020),Horror|Thriller,2020.0
217021,Yeh Ballet (2020),Documentary|Drama,2020.0
217023,Here We Are: Notes for Living on Planet Earth (2020),Animation|Children,2020.0
217075,DC Showcase: The Phantom Stranger (2020),Action|Animation|Fantasy|Horror,2020.0
217079,Patton Oswalt: I Love Everything (2020),Comedy,2020.0
217089,One of These Days (2020),(no genres listed),2020.0
217099,DC Showcase: Adam Strange (2020),Action|Animation|Sci-Fi,2020.0
217113,32 Malasana Street (2020),Horror,2020.0
217119,The Painter and the Thief (2020),Documentary,2020.0
217138,AKA Jane Roe (2020),Documentary,2020.0
217140,La cravate (2020),Documentary,2020.0
217144,Bad Tales (2020),Drama,2020.0
217146,The Lovebirds (2020),Action|Comedy|Romance,2020.0
217164,Sex and the Future (2020),Comedy,2020.0
217186,Out (2020),Animation|Comedy|Drama,2020.0
217206,LEGO DC: Shazam! Magic and Monsters (2020),Action|Adventure|Animation|Children|Comedy|Sci-Fi,2020.0
217218,The Source of Shadows (2020),Horror,2020.0
217236,Collision Earth (2020),Sci-Fi,2020.0
217282,Trigger Points (2020),Drama|Sci-Fi,2020.0
217316,Enemy Lines (2020),Action|War,2020.0
217360,A Russian Youth (2020),Drama|War,2020.0
217386,Thappad (2020),Drama,2020.0
217407,Rich in Love (2020),Comedy|Drama|Romance,2020.0
217437,Je voudrais que quelqu'un m'attende quelque part (2020),Drama|Romance,2020.0
217451,A Mother Knows Worst (2020),Drama|Thriller,2020.0
217459,Die Getriebenen (2020),(no genres listed),2020.0
217465,Tenet (2020),Action|Thriller,2020.0
217469,Hannah Gadsby: Douglas (2020),Comedy,2020.0
217481,The Unborn (2020),Horror,2020.0
217487,For the Love of Jessee (2020),(no genres listed),2020.0
217497,The Jonestown Haunting (2020),Crime|Horror,2020.0
217503,Finding Grace (2020),Drama,2020.0
217523,Survive the Night (2020),Action|Thriller,2020.0
217529,Panga (2020),Romance,2020.0
217557,Agent Jade Black (2020),Action,2020.0
217565,A Perfect Plan (2020),Action|Crime|Mystery|Thriller,2020.0
217567,Enter the Fat Dragon (2020),Action|Comedy,2020.0
217573,5G Zombies (2020),Horror,2020.0
217597,Klovn the Final (2020),Comedy,2020.0
217629,Crip Camp: A Disability Revolution (2020),Documentary,2020.0
217637,Last Moment of Clarity (2020),Thriller,2020.0
217643,"I Love You, Stupid (2020)",Comedy,2020.0
217647,Kenny Sebastian: The Most Interesting Person in the Room (2020),Comedy,2020.0
217655,Hamilton (2020),Drama,2020.0
217717,The Lion (2020),Comedy,2020.0
217719,7 ore per farti innamorare (2020),Comedy,2020.0
217723,Die Wolf-Gäng (2020),Adventure,2020.0
217741,Furries the Movie (2020),Comedy|Horror,2020.0
217771,Bad Therapy (2020),Comedy,2020.0
217775,The Adventures of Açela (2020),Adventure|Animation|Comedy,2020.0
217777,Hope Ranch (2020),Children,2020.0
217793,8 Graves (2020),Horror,2020.0
217795,They Reach (2020),Adventure|Horror,2020.0
217807,Out of Shadows (2020),Documentary,2020.0
217825,Spelling the Dream (2020),Documentary,2020.0
217861,The Bellmen (2020),Comedy,2020.0
217865,The Legion (2020),Action|Adventure,2020.0
217873,Toto (2020),Comedy|Drama,2020.0
217885,Close Encounters of the Fifth Kind (2020),Documentary,2020.0
217897,Adventures of Rufus: The Fantastic Pet (2020),Adventure|Children|Fantasy,2020.0
217901,Debt Collectors (2020),Action|Comedy|Crime,2020.0
217903,The Last Days of American Crime (2020),Action|Crime|Thriller,2020.0
217905,Shirley (2020),Drama|Thriller,2020.0
217913,Becky (2020),Action|Thriller,2020.0
217929,Mortal (2020),Action|Adventure|Fantasy,2020.0
217959,The High Note (2020),Comedy|Drama|Romance,2020.0
217971,Primal: Tales of Savagery (2020),Action|Adventure|Animation,2020.0
217973,Sniper: Assassin's End (2020),Action,2020.0
217975,Air Conditioner (2020),Drama,2020.0
217987,Cry Havoc (2020),Horror,2020.0
217991,Human Zoo (2020),Horror|Thriller,2020.0
217997,The Insurrection (2020),Action,2020.0
217999,Working Man (2020),Drama,2020.0
218007,Dragon Soldiers (2020),Action,2020.0
218009,Batsh*t Bride (2020),Comedy,2020.0
218029,Fame-ish (2020),(no genres listed),2020.0
218037,All for Nikki (2020),Comedy|Crime,2020.0
218055,Be Water (2020),Documentary,2020.0
218089,Her Name Was Christa (2020),Drama|Horror|Romance,2020.0
218141,Forensic (2020),Crime|Thriller,2020.0
218219,Blood and Money (2020),Thriller,2020.0
218223,Proximity (2020),Drama|Sci-Fi,2020.0
218227,Laim und der letzte Schuldige (2020),Crime,2020.0
218229,Zoom (2020),Horror,2020.0
218231,One Breath (2020),Drama,2020.0
218237,Jesus (2020),Children,2020.0
218243,Bhoot: Part One - The Haunted Ship (2020),Horror|Thriller,2020.0
218249,Gulabo Sitabo (2020),Comedy|Drama,2020.0
218283,Edge of Extinction (2020),Action|Drama|Horror|Sci-Fi,2020.0
218285,Body Cam (2020),Horror|Mystery|Thriller,2020.0
218303,She Never Died (2020),Action|Comedy|Drama|Fantasy|Thriller,2020.0
218305,Agent Toby Barks (2020),Adventure|Children|Comedy,2020.0
218351,100% Wolf (2020),Animation|Children,2020.0
218405,A Life of Speed: The Juan Manuel Fangio Story (2020),Documentary,2020.0
218407,Tanhaji: The Unsung Warrior (2020),Action|Drama,2020.0
218451,Mosquito (2020),War,2020.0
218453,Fast and Fierce: Death Race (2020),Action,2020.0
218469,Good Boy (2020),Horror|Thriller,2020.0
218473,Love on the Rise (2020),(no genres listed),2020.0
218487,Long Gone Summer (2020),Documentary,2020.0
218503,Dave Chappelle: The Kennedy Center Mark Twain Prize (2020),Comedy,2020.0
218525,Peninsula (2020),Action|Horror|Thriller,2020.0
218529,Funhouse (2020),Horror,2020.0
218537,Palm Springs (2020),Comedy,2020.0
218575,Fortune Feimster: Sweet & Salty (2020),Comedy,2020.0
218589,Anjaam Pathiraa (2020),Crime|Mystery|Thriller,2020.0
218611,If Only (2020),Comedy|Drama,2020.0
218633,Down a Dark Stairwell (2020),Documentary,2020.0
218645,Healing River (2020),Drama,2020.0
218653,You Should Have Left (2020),Horror|Mystery,2020.0
218657,A Whisker Away (2020),Animation|Drama|Fantasy|Romance,2020.0
218675,Miss Juneteenth (2020),Drama,2020.0
218679,Disclosure: Trans Lives On Screen (2020),Documentary,2020.0
218685,Kadakh (2020),Thriller,2020.0
218701,Looks That Kill (2020),Comedy|Drama|Romance,2020.0
218707,Lost Transmissions (2020),Drama,2020.0
218715,Lost Bullet (2020),Action|Crime|Thriller,2020.0
218733,Feel the Beat (2020),Comedy|Drama,2020.0
218743,Force of Nature (2020),Action|Drama,2020.0
218775,Rev (2020),Action|Drama,2020.0
218777,I Will Make You Mine (2020),(no genres listed),2020.0
218801,Gabriel's Inferno (2020),Romance,2020.0
218813,The Last Beyond (2020),Drama,2020.0
218833,Ouija Shark (2020),Comedy|Horror,2020.0
218875,The Lost Husband (2020),Drama|Romance,2020.0
218877,On the Record (2020),Documentary,2020.0
218883,Nobody Knows I'm Here (2020),Drama,2020.0
218913,Bulbbul (2020),Fantasy|Horror,2020.0
218915,Murder Manual (2020),Drama|Horror,2020.0
218917,Code of Thieves (2020),Action,2020.0
218919,Intuition (2020),Crime|Thriller,2020.0
218933,Psy 3: W imię zasad (2020),Action|Crime|Drama,2020.0
218935,The Droving (2020),Crime|Mystery|Thriller,2020.0
218991,Superman: Man of Tomorrow (2020),Action|Animation|Sci-Fi,2020.0
218997,Irresistible (2020),Comedy|Drama,2020.0
219003,Athlete A (2020),Crime|Documentary,2020.0
219015,Eurovision Song Contest: The Story of Fire Saga (2020),Comedy,2020.0
219017,The Haunting of Molly Bannister (2020),Drama|Horror,2020.0
219045,I Blame Society (2020),(no genres listed),2020.0
219059,Archive (2020),Sci-Fi,2020.0
219101,The Will (2020),Drama|Romance,2020.0
219115,A Clear Shot (2020),Drama|Thriller,2020.0
219129,The Screaming Silent (2020),Drama|Horror,2020.0
219139,Sulphur and White (2020),Drama,2020.0
219161,Playing Hide and Seek (2020),Documentary,2020.0
219216,My Name is Sara (2020),Drama,2020.0
219218,Space (2020),Horror|Sci-Fi,2020.0
219228,Carrion (2020),Horror,2020.0
219286,Heroes (2020),Documentary,2020.0
219300,Finding Randy (2020),(no genres listed),2020.0
219328,Romance Doll (2020),Drama|Romance,2020.0
219330,George Lopez: We'll Do It for Half (2020),(no genres listed),2020.0
219334,Mellow (2020),Romance,2020.0
219352,Made in Italy (2020),Comedy|Drama,2020.0
219354,Lingua Franca (2020),Drama,2020.0
219392,Relic (2020),Drama|Horror,2020.0
219414,Think Like a Dog (2020),Children|Comedy,2020.0
219418,The Swing of Things (2020),Comedy,2020.0
219430,The F**k-It List (2020),Comedy,2020.0
219436,John Lewis: Good Trouble (2020),Documentary,2020.0
219442,Thiago Ventura: POKAS (2020),Comedy,2020.0
